facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio
HF_L4_004,10/28/2023,72,35,32,218,105,37,284.5405405,55,1.894736842,2.076190476
HF_L4_004,10/29/2023,59,31,19,138,108,34,294.2352941,59,1.685714286,1.277777778
HF_L4_004,10/30/2023,76,33,22,185,76,34,285.8823529,59,2.171428571,2.434210526
HF_L4_004,10/31/2023,67,32,20,186,119,28,317.8214286,44,2.310344828,1.56302521
HF_L4_004,11/1/2023,69,28,22,235,82,26,371.9615385,31,2.555555556,2.865853659
HF_L4_004,11/2/2023,59,24,23,234,127,28,352.2857143,45,2.034482759,1.842519685
HF_L4_004,11/3/2023,65,51,23,182,99,39,313.2820513,73,1.625,1.838383838
HF_L4_004,11/4/2023,71,43,23,170,109,38,316.2631579,61,1.820512821,1.559633028
HF_L4_004,11/5/2023,65,41,21,259,94,39,287.7179487,67,1.625,2.755319149
HF_L4_004,11/6/2023,62,46,22,217,116,36,336.6111111,64,1.675675676,1.870689655
HF_L4_004,11/7/2023,38,28,22,161,102,17,301.6470588,23,2.111111111,1.578431373
HF_L4_004,11/8/2023,84,44,16,251,101,31,323.6451613,52,2.625,2.485148515
HF_L4_004,11/9/2023,65,35,20,241,105,30,306.5666667,41,2.096774194,2.295238095
HF_L4_004,11/10/2023,54,36,20,150,79,33,262.6666667,54,1.588235294,1.898734177
HF_L4_004,11/11/2023,67,30,26,155,94,32,306.71875,66,2.03030303,1.64893617
HF_L4_004,11/12/2023,66,31,25,228,97,30,311.7666667,44,2.129032258,2.350515464
HF_L4_004,11/13/2023,69,33,20,172,101,21,310.5238095,31,3.136363636,1.702970297
HF_L4_004,11/14/2023,61,34,20,182,81,27,357.8148148,45,2.178571429,2.24691358
HF_L4_004,11/15/2023,91,42,18,194,107,39,281.4871795,67,2.275,1.813084112
HF_L4_004,11/16/2023,73,55,28,279,100,30,323.7666667,38,2.35483871,2.79
HF_L4_004,11/17/2023,76,32,23,250,77,26,327.5,41,2.814814815,3.246753247
HF_L4_004,11/18/2023,62,53,31,217,80,34,321.9117647,54,1.771428571,2.7125
HF_L4_004,11/19/2023,62,27,19,198,110,32,286.15625,42,1.878787879,1.8
HF_L4_004,11/20/2023,59,34,17,147,89,29,349.6551724,36,1.966666667,1.651685393
HF_L4_004,11/21/2023,73,37,16,148,87,31,276,45,2.28125,1.701149425
HF_L4_004,11/22/2023,61,44,14,154,99,38,324.2894737,53,1.564102564,1.555555556
HF_L4_004,11/23/2023,71,51,12,190,108,30,274.1333333,42,2.290322581,1.759259259
HF_L4_004,11/24/2023,45,48,28,180,99,22,295.5454545,32,1.956521739,1.818181818
HF_L4_004,11/25/2023,71,31,22,178,118,26,304.2307692,43,2.62962963,1.508474576
HF_L4_004,11/26/2023,69,35,19,104,97,29,316.2758621,46,2.3,1.072164948
HF_L4_004,11/27/2023,73,37,27,176,106,32,317.15625,49,2.212121212,1.660377358
HF_L4_004,11/28/2023,71,45,14,207,106,36,303.8055556,68,1.918918919,1.952830189
HF_L4_004,11/29/2023,73,52,17,187,75,25,325.6,40,2.807692308,2.493333333
HF_L4_004,11/30/2023,62,42,24,199,108,29,299.862069,40,2.066666667,1.842592593
HF_L4_004,12/1/2023,66,46,28,192,66,32,323.03125,53,2,2.909090909
HF_L4_004,12/2/2023,62,43,28,195,80,26,305.8846154,38,2.296296296,2.4375
HF_L4_004,12/3/2023,78,39,24,242,137,39,289.5128205,65,1.95,1.766423358
HF_L4_004,12/4/2023,70,35,25,194,73,33,309.8787879,46,2.058823529,2.657534247
HF_L4_004,12/5/2023,77,38,28,175,98,30,308.5,46,2.483870968,1.785714286
HF_L4_004,12/6/2023,93,46,18,163,63,26,318.4615385,32,3.444444444,2.587301587
HF_L4_004,12/7/2023,74,27,14,244,106,38,323.4736842,52,1.897435897,2.301886792
HF_L4_004,12/8/2023,63,32,19,187,74,30,295.3,44,2.032258065,2.527027027
HF_L4_004,12/9/2023,77,47,20,121,104,30,262.8,43,2.483870968,1.163461538
HF_L4_004,12/10/2023,56,45,18,152,79,48,277.0208333,73,1.142857143,1.924050633
HF_L4_004,12/11/2023,67,42,22,166,78,28,268.9642857,47,2.310344828,2.128205128
HF_L4_004,12/12/2023,39,37,18,213,92,23,314.3913043,33,1.625,2.315217391
HF_L4_004,12/13/2023,68,42,22,225,83,28,343.1428571,30,2.344827586,2.710843373
HF_L4_004,12/14/2023,51,45,23,230,89,26,305.5384615,35,1.888888889,2.584269663
HF_L4_004,12/15/2023,61,43,28,161,70,37,260.7567568,59,1.605263158,2.3
HF_L4_004,12/16/2023,53,47,15,215,123,39,279.0512821,64,1.325,1.74796748
HF_L4_004,12/17/2023,65,42,20,151,100,32,333.25,36,1.96969697,1.51
HF_L4_004,12/18/2023,86,31,23,162,120,32,307.53125,51,2.606060606,1.35
HF_L4_004,12/19/2023,45,41,17,162,109,36,273.0555556,64,1.216216216,1.486238532
HF_L4_004,12/20/2023,65,41,18,235,74,33,262.8484848,45,1.911764706,3.175675676
HF_L4_004,12/21/2023,76,39,24,156,115,37,288.972973,48,2,1.356521739
HF_L4_004,12/22/2023,79,45,22,193,114,28,261.2142857,49,2.724137931,1.692982456
HF_L4_004,12/23/2023,53,39,19,183,104,29,277.4827586,39,1.766666667,1.759615385
HF_L4_004,12/24/2023,63,34,27,241,101,38,293.9736842,49,1.615384615,2.386138614
HF_L4_004,12/25/2023,58,37,22,213,78,27,330,49,2.071428571,2.730769231
HF_L4_004,12/26/2023,54,36,30,200,99,40,294.75,59,1.317073171,2.02020202
HF_L4_004,12/27/2023,58,41,21,229,94,33,259.1818182,55,1.705882353,2.436170213
HF_L4_004,12/28/2023,45,50,22,226,148,39,316.8461538,60,1.125,1.527027027
HF_L4_004,12/29/2023,69,45,24,287,72,37,334.8378378,57,1.815789474,3.986111111
HF_L4_004,12/30/2023,74,42,21,201,87,29,324.4482759,40,2.466666667,2.310344828
HF_L4_004,12/31/2023,83,39,24,195,92,38,310.3947368,52,2.128205128,2.119565217
HF_L4_004,1/1/2024,73,53,22,267,123,42,289.9761905,67,1.697674419,2.170731707
HF_L4_004,1/2/2024,62,41,22,207,144,27,343.962963,49,2.214285714,1.4375
HF_L4_004,1/3/2024,45,35,19,157,94,36,284.7777778,56,1.216216216,1.670212766
HF_L4_004,1/4/2024,82,39,23,235,95,31,239.7741935,47,2.5625,2.473684211
HF_L4_004,1/5/2024,67,42,24,179,74,33,255.7272727,55,1.970588235,2.418918919
HF_L4_004,1/6/2024,45,26,24,167,128,33,292.4848485,45,1.323529412,1.3046875
HF_L4_004,1/7/2024,83,52,23,247,81,29,277.6206897,44,2.766666667,3.049382716
HF_L4_004,1/8/2024,58,29,19,227,103,42,307.5238095,68,1.348837209,2.203883495
HF_L4_004,1/9/2024,47,41,20,226,85,34,312.4117647,50,1.342857143,2.658823529
HF_L4_004,1/10/2024,54,25,22,175,112,35,323.2,65,1.5,1.5625
HF_L4_004,1/11/2024,50,46,25,231,94,39,311.7692308,67,1.25,2.457446809
HF_L4_004,1/12/2024,80,38,19,216,129,26,284,51,2.962962963,1.674418605
HF_L4_004,1/13/2024,64,46,21,243,76,28,307.75,58,2.206896552,3.197368421
HF_L4_004,1/14/2024,75,46,17,180,99,28,320.4642857,42,2.586206897,1.818181818
HF_L4_004,1/15/2024,73,35,25,172,97,26,296.4230769,33,2.703703704,1.773195876
HF_L4_004,1/16/2024,68,58,19,229,102,26,272.1923077,36,2.518518519,2.245098039
HF_L4_004,1/17/2024,60,49,19,182,116,38,343.5,61,1.538461538,1.568965517
HF_L4_004,1/18/2024,56,46,17,219,106,35,340.9142857,55,1.555555556,2.066037736
HF_L4_004,1/19/2024,71,27,20,170,78,36,296.2222222,61,1.918918919,2.179487179
HF_L4_004,1/20/2024,55,38,17,207,126,39,293.4102564,66,1.375,1.642857143
HF_L4_004,1/21/2024,73,46,18,217,105,28,345.5357143,47,2.517241379,2.066666667
HF_L4_004,1/22/2024,65,33,25,158,102,27,294.2962963,41,2.321428571,1.549019608
HF_L4_004,1/23/2024,95,38,17,148,89,35,287.0285714,40,2.638888889,1.662921348
HF_L4_004,1/24/2024,57,42,23,235,104,32,308.90625,42,1.727272727,2.259615385
HF_L4_004,1/25/2024,72,38,20,241,130,38,323.2894737,56,1.846153846,1.853846154
HF_L4_004,1/26/2024,65,27,18,179,95,40,301.1,48,1.585365854,1.884210526
HF_L4_004,1/27/2024,83,15,21,169,96,33,290.6363636,44,2.441176471,1.760416667
HF_L4_004,1/28/2024,75,34,19,219,118,25,327.32,44,2.884615385,1.855932203
HF_L4_004,1/29/2024,69,45,13,260,79,32,296.03125,46,2.090909091,3.291139241
HF_L4_004,1/30/2024,51,45,14,179,93,32,281.34375,43,1.545454545,1.924731183
HF_L4_004,1/31/2024,47,46,20,220,73,17,265.4117647,25,2.611111111,3.01369863
HF_L4_004,2/1/2024,64,41,16,181,88,32,312.09375,43,1.939393939,2.056818182
HF_L4_004,2/2/2024,53,45,26,181,111,38,305.3684211,59,1.358974359,1.630630631
HF_L4_004,2/3/2024,61,31,19,256,87,32,243.90625,51,1.848484848,2.942528736
HF_L4_004,2/4/2024,70,49,25,198,113,27,319.4444444,44,2.5,1.752212389
HF_L4_004,2/5/2024,66,42,27,229,108,29,296.862069,39,2.2,2.12037037
HF_L4_004,2/6/2024,62,34,27,137,94,33,334.2424242,50,1.823529412,1.457446809
HF_L4_004,2/7/2024,49,20,21,176,116,30,288.6333333,53,1.580645161,1.517241379
HF_L4_004,2/8/2024,45,36,22,148,92,28,285.3214286,33,1.551724138,1.608695652
HF_L4_004,2/9/2024,60,54,27,254,93,25,306.16,46,2.307692308,2.731182796
HF_L4_004,2/10/2024,67,32,18,247,92,26,311.4230769,32,2.481481481,2.684782609
HF_L4_004,2/11/2024,68,43,16,151,88,54,297.0740741,82,1.236363636,1.715909091
HF_L4_004,2/12/2024,48,53,16,168,70,31,301.8064516,48,1.5,2.4
HF_L4_004,2/13/2024,81,43,24,297,98,39,283.5128205,66,2.025,3.030612245
HF_L4_004,2/14/2024,47,33,29,151,98,31,259,46,1.46875,1.540816327
HF_L4_004,2/15/2024,57,33,25,240,85,24,267.8333333,47,2.28,2.823529412
HF_L4_004,2/16/2024,62,56,21,267,100,37,307.7567568,52,1.631578947,2.67
HF_L4_004,2/17/2024,81,48,24,236,89,37,294.3513514,55,2.131578947,2.651685393
HF_L4_004,2/18/2024,52,41,21,154,81,28,289.8928571,43,1.793103448,1.901234568
HF_L4_004,2/19/2024,61,41,28,164,97,28,311.6785714,34,2.103448276,1.690721649
HF_L4_004,2/20/2024,48,50,23,204,135,34,290.7058824,53,1.371428571,1.511111111
HF_L4_004,2/21/2024,52,35,23,186,82,35,320.3428571,51,1.444444444,2.268292683
HF_L4_004,2/22/2024,65,50,14,152,90,35,254.3714286,49,1.805555556,1.688888889
HF_L4_004,2/23/2024,57,36,14,269,100,34,270.1176471,52,1.628571429,2.69
HF_L4_004,2/24/2024,75,44,24,198,99,43,288.9534884,76,1.704545455,2
HF_L4_004,2/25/2024,71,41,23,197,115,34,314.5,53,2.028571429,1.713043478
HF_L4_004,2/26/2024,78,31,20,243,127,37,301.7297297,56,2.052631579,1.913385827
HF_L4_004,2/27/2024,67,24,14,196,105,22,331.4090909,37,2.913043478,1.866666667
HF_L4_004,2/28/2024,69,29,17,196,74,35,285.3428571,56,1.916666667,2.648648649
HF_L4_004,2/29/2024,87,24,21,204,99,39,298,45,2.175,2.060606061
HF_L4_004,3/1/2024,61,46,22,186,125,30,297.0666667,45,1.967741935,1.488
HF_L4_004,3/2/2024,73,42,25,169,70,31,293.4516129,39,2.28125,2.414285714
HF_L4_004,3/3/2024,59,50,22,251,80,34,302.7647059,54,1.685714286,3.1375
HF_L4_004,3/4/2024,67,44,27,192,116,28,307.7142857,46,2.310344828,1.655172414
HF_L4_004,3/5/2024,63,39,21,234,100,29,266.8275862,36,2.1,2.34
HF_L4_004,3/6/2024,81,34,24,228,92,38,268.6315789,46,2.076923077,2.47826087
HF_L4_004,3/7/2024,77,41,20,202,107,38,304.5526316,57,1.974358974,1.887850467
HF_L4_004,3/8/2024,62,46,19,176,80,45,288.0666667,83,1.347826087,2.2
HF_L4_004,3/9/2024,65,26,25,187,88,32,294.875,58,1.96969697,2.125
HF_L4_004,3/10/2024,48,48,28,188,117,33,323.969697,51,1.411764706,1.606837607
HF_L4_004,3/11/2024,52,50,21,237,100,34,291.9705882,44,1.485714286,2.37
HF_L4_004,3/12/2024,67,31,20,101,87,38,348.5789474,57,1.717948718,1.16091954
HF_L4_004,3/13/2024,74,45,24,195,79,46,298.8043478,67,1.574468085,2.46835443
HF_L4_004,3/14/2024,91,42,21,125,98,40,288.1,65,2.219512195,1.275510204
HF_L4_004,3/15/2024,64,44,27,157,60,30,332.0333333,46,2.064516129,2.616666667
HF_L4_004,3/16/2024,74,42,28,140,98,26,307.4615385,33,2.740740741,1.428571429
HF_L4_004,3/17/2024,81,44,20,216,89,35,238.6857143,37,2.25,2.426966292
HF_L4_004,3/18/2024,68,29,25,158,60,44,303.7954545,78,1.511111111,2.633333333
HF_L4_004,3/19/2024,56,43,22,150,108,33,256.8181818,44,1.647058824,1.388888889
HF_L4_004,3/20/2024,61,44,24,221,125,31,322.483871,43,1.90625,1.768
HF_L4_004,3/21/2024,75,28,20,202,70,35,283.6285714,58,2.083333333,2.885714286
HF_L4_004,3/22/2024,71,41,23,161,84,31,266.9032258,52,2.21875,1.916666667
HF_L4_004,3/23/2024,53,38,25,149,85,28,246.3214286,42,1.827586207,1.752941176
HF_L4_004,3/24/2024,57,51,22,186,103,31,312.8387097,52,1.78125,1.805825243
HF_L4_004,3/25/2024,39,41,22,260,123,37,277.1351351,51,1.026315789,2.113821138
HF_L4_004,3/26/2024,86,29,23,186,111,42,307.047619,73,2,1.675675676
HF_L4_004,3/27/2024,65,23,26,161,115,37,332.7297297,50,1.710526316,1.4
HF_L4_004,3/28/2024,61,49,22,128,104,36,281.9722222,50,1.648648649,1.230769231
HF_L4_004,3/29/2024,66,48,21,154,139,28,332.8571429,44,2.275862069,1.107913669
HF_L4_004,3/30/2024,59,20,19,210,85,21,343.2857143,34,2.681818182,2.470588235
HF_L4_004,3/31/2024,72,41,22,240,120,31,313.3225806,44,2.25,2
HF_L4_004,4/1/2024,78,47,21,247,77,28,240.9285714,33,2.689655172,3.207792208
HF_L4_004,4/2/2024,53,56,14,174,88,37,299.9189189,46,1.394736842,1.977272727
HF_L4_004,4/3/2024,62,45,14,245,124,38,315.5789474,46,1.58974359,1.975806452
HF_L4_004,4/4/2024,86,26,28,127,81,35,291.7428571,44,2.388888889,1.567901235
HF_L4_004,4/5/2024,64,31,23,186,126,42,280.1428571,52,1.488372093,1.476190476
HF_L4_004,4/6/2024,72,34,14,160,104,30,336.1,48,2.322580645,1.538461538
HF_L4_004,4/7/2024,61,36,26,184,93,33,300.7272727,54,1.794117647,1.978494624
HF_L4_004,4/8/2024,59,42,23,134,111,34,306.1764706,59,1.685714286,1.207207207
HF_L4_004,4/9/2024,66,53,18,154,97,29,302.5172414,39,2.2,1.587628866
HF_L4_004,4/10/2024,65,45,20,225,132,28,309.2142857,39,2.24137931,1.704545455
HF_L4_004,4/11/2024,73,48,22,207,87,24,307.7083333,32,2.92,2.379310345
HF_L4_004,4/12/2024,88,27,20,131,118,31,308.8387097,61,2.75,1.110169492
HF_L4_004,4/13/2024,76,41,25,212,102,28,272.5714286,33,2.620689655,2.078431373
HF_L4_004,4/14/2024,60,41,27,153,101,38,323.3157895,58,1.538461538,1.514851485
HF_L4_004,4/15/2024,48,44,23,203,91,32,297.875,43,1.454545455,2.230769231
HF_L4_004,4/16/2024,77,53,17,299,123,28,305.1785714,46,2.655172414,2.430894309
HF_L4_004,4/17/2024,78,29,23,220,68,38,295.7105263,44,2,3.235294118
HF_L4_004,4/18/2024,60,28,23,209,86,31,307.9032258,46,1.875,2.430232558
HF_L4_004,4/19/2024,49,33,19,224,105,29,282.1724138,51,1.633333333,2.133333333
HF_L4_004,4/20/2024,54,29,18,217,90,29,316.0689655,37,1.8,2.411111111
HF_L4_004,4/21/2024,71,29,16,177,111,32,348.0625,52,2.151515152,1.594594595
HF_L4_004,4/22/2024,62,59,27,184,99,36,315.7222222,48,1.675675676,1.858585859
HF_L4_004,4/23/2024,64,40,17,160,88,31,302.3225806,49,2,1.818181818
HF_L4_004,4/24/2024,56,29,25,114,92,44,264.1818182,59,1.244444444,1.239130435
HF_L4_004,4/25/2024,48,39,17,231,75,27,306.8518519,43,1.714285714,3.08
HF_L4_004,4/26/2024,66,57,23,174,72,26,289.8076923,29,2.444444444,2.416666667
HF_L4_004,4/27/2024,75,31,22,241,85,26,254.5384615,38,2.777777778,2.835294118
HF_L4_004,4/28/2024,63,45,30,220,98,32,273.09375,42,1.909090909,2.244897959
HF_L4_004,4/29/2024,64,60,26,216,79,40,317.2,65,1.56097561,2.734177215
HF_L4_004,4/30/2024,67,42,21,241,150,39,292.5384615,57,1.675,1.606666667
HF_L4_004,5/1/2024,65,21,25,271,91,41,347.2439024,61,1.547619048,2.978021978
HF_L4_004,5/2/2024,72,31,23,232,109,23,343.9565217,36,3,2.128440367
HF_L4_004,5/3/2024,74,50,25,236,103,34,304.2647059,56,2.114285714,2.291262136
HF_L4_004,5/4/2024,47,44,27,248,94,26,306.5384615,42,1.740740741,2.638297872
HF_L4_004,5/5/2024,72,32,24,221,112,35,310.1142857,64,2,1.973214286
HF_L4_004,5/6/2024,59,36,23,216,125,41,300.0487805,68,1.404761905,1.728
HF_L4_004,5/7/2024,73,36,24,272,99,36,309.1388889,54,1.972972973,2.747474747
HF_L4_004,5/8/2024,49,42,14,141,98,33,311.7878788,42,1.441176471,1.43877551
HF_L4_004,5/9/2024,70,41,21,188,129,46,271.0869565,75,1.489361702,1.457364341
HF_L4_004,5/10/2024,70,34,20,116,71,27,262.1111111,32,2.5,1.633802817
HF_L4_004,5/11/2024,75,30,16,223,109,37,286.0540541,61,1.973684211,2.04587156
HF_L4_004,5/12/2024,65,34,24,179,141,37,306.6486486,51,1.710526316,1.269503546
HF_L4_004,5/13/2024,56,40,21,205,108,28,286.4285714,45,1.931034483,1.898148148
HF_L4_004,5/14/2024,65,31,28,208,142,37,360.8378378,54,1.710526316,1.464788732
HF_L4_004,5/15/2024,27,38,23,175,89,34,275.7941176,51,0.771428571,1.966292135
HF_L4_004,5/16/2024,49,39,27,169,90,33,316.8484848,46,1.441176471,1.877777778
HF_L4_004,5/17/2024,73,44,17,199,103,31,270.5806452,49,2.28125,1.932038835
HF_L4_004,5/18/2024,64,41,23,206,96,34,288.5294118,47,1.828571429,2.145833333
HF_L4_004,5/19/2024,58,42,16,191,98,38,255.2894737,70,1.487179487,1.948979592
HF_L4_004,5/20/2024,69,63,20,235,93,30,295.8,48,2.225806452,2.52688172
HF_L4_004,5/21/2024,69,39,13,229,109,38,319,57,1.769230769,2.100917431
HF_L4_004,5/22/2024,58,28,15,178,99,25,308.04,37,2.230769231,1.797979798
HF_L4_004,5/23/2024,56,48,14,133,90,32,351.03125,44,1.696969697,1.477777778
HF_L4_004,5/24/2024,54,42,21,134,114,35,286.2,51,1.5,1.175438596
HF_L4_004,5/25/2024,57,51,31,167,91,29,342.3103448,35,1.9,1.835164835
HF_L4_004,5/26/2024,56,39,16,152,128,30,307,51,1.806451613,1.1875
HF_L4_004,5/27/2024,52,35,13,181,87,30,339.8,46,1.677419355,2.08045977
HF_L4_004,5/28/2024,76,46,20,255,76,28,259.7142857,33,2.620689655,3.355263158
HF_L4_004,5/29/2024,72,41,23,239,105,33,308,49,2.117647059,2.276190476
HF_L4_004,5/30/2024,80,48,17,174,107,38,290.5526316,60,2.051282051,1.626168224
HF_L4_004,5/31/2024,70,42,23,196,121,35,256.9142857,60,1.944444444,1.619834711
HF_L4_004,6/1/2024,50,36,21,139,73,28,279.7142857,46,1.724137931,1.904109589
HF_L4_004,6/2/2024,78,30,19,175,88,35,264,54,2.166666667,1.988636364
HF_L4_004,6/3/2024,74,47,24,202,101,30,307.0333333,42,2.387096774,2
HF_L4_004,6/4/2024,49,36,22,182,88,30,293,42,1.580645161,2.068181818
HF_L4_004,6/5/2024,72,53,23,205,123,30,286.3,45,2.322580645,1.666666667
HF_L4_004,6/6/2024,52,40,22,206,70,30,294.4333333,33,1.677419355,2.942857143
HF_L4_004,6/7/2024,62,40,17,236,110,41,286.6585366,62,1.476190476,2.145454545
HF_L4_004,6/8/2024,96,40,19,155,76,29,268.8275862,34,3.2,2.039473684
HF_L4_004,6/9/2024,47,54,29,163,110,33,283.7272727,46,1.382352941,1.481818182
HF_L4_004,6/10/2024,49,40,21,133,77,35,295.6,53,1.361111111,1.727272727
HF_L4_004,6/11/2024,79,41,19,182,83,35,305.3428571,44,2.194444444,2.192771084
HF_L4_004,6/12/2024,66,57,21,132,88,38,306.8157895,64,1.692307692,1.5
HF_L4_004,6/13/2024,70,47,28,243,121,30,312.1333333,45,2.258064516,2.008264463
HF_L4_004,6/14/2024,68,43,18,181,118,39,308.1025641,68,1.7,1.533898305
HF_L4_004,6/15/2024,61,42,28,246,111,34,230.1470588,52,1.742857143,2.216216216
HF_L4_004,6/16/2024,71,34,27,240,110,39,347.5897436,57,1.775,2.181818182
HF_L4_004,6/17/2024,76,40,17,200,96,24,249.4166667,41,3.04,2.083333333
HF_L4_004,6/18/2024,65,32,23,220,98,33,264.6060606,55,1.911764706,2.244897959
HF_L4_004,6/19/2024,68,45,20,184,119,41,297.097561,53,1.619047619,1.546218487
HF_L4_004,6/20/2024,47,27,19,240,67,31,289.3548387,55,1.46875,3.582089552
HF_L4_004,6/21/2024,65,42,18,256,94,39,281.7435897,71,1.625,2.723404255
HF_L4_004,6/22/2024,59,37,27,187,113,24,279.9583333,31,2.36,1.654867257
HF_L4_004,6/23/2024,60,40,22,178,84,34,271.0294118,44,1.714285714,2.119047619
HF_L4_004,6/24/2024,69,39,27,211,124,29,333.5862069,46,2.3,1.701612903
HF_L4_004,6/25/2024,55,44,24,240,111,27,269.2962963,33,1.964285714,2.162162162
HF_L4_004,6/26/2024,56,32,27,215,116,24,293.6666667,25,2.24,1.853448276
HF_L4_004,6/27/2024,47,52,21,204,104,32,319.8125,46,1.424242424,1.961538462
HF_L4_004,6/28/2024,64,48,21,172,146,27,340.4444444,31,2.285714286,1.178082192
HF_L4_004,6/29/2024,57,56,28,178,123,29,302.4137931,55,1.9,1.447154472
HF_L4_004,6/30/2024,54,42,12,199,118,27,327.5185185,44,1.928571429,1.686440678
HF_L4_004,7/1/2024,60,44,26,224,81,35,297.5714286,50,1.666666667,2.765432099
HF_L4_004,7/2/2024,65,37,30,232,89,35,320.3142857,66,1.805555556,2.606741573
HF_L4_004,7/3/2024,55,49,28,182,111,40,293.075,55,1.341463415,1.63963964
HF_L4_004,7/4/2024,54,42,17,220,124,34,302.2352941,52,1.542857143,1.774193548
HF_L4_004,7/5/2024,54,56,28,234,92,37,317.1621622,54,1.421052632,2.543478261
HF_L4_004,7/6/2024,62,46,23,253,93,28,259.9642857,52,2.137931034,2.720430108
HF_L4_004,7/7/2024,50,36,24,207,94,25,294.12,43,1.923076923,2.20212766
HF_L4_004,7/8/2024,64,38,19,275,114,40,290.425,48,1.56097561,2.412280702
HF_L4_004,7/9/2024,62,50,26,213,111,25,301.72,52,2.384615385,1.918918919
HF_L4_004,7/10/2024,63,25,21,171,69,41,323.7804878,56,1.5,2.47826087
HF_L4_004,7/11/2024,60,38,24,197,107,29,308.1034483,52,2,1.841121495
HF_L4_004,7/12/2024,83,37,27,154,88,28,293.3571429,49,2.862068966,1.75
HF_L4_004,7/13/2024,80,37,22,145,77,39,278.3333333,29,2,1.883116883
HF_L4_004,7/14/2024,69,29,25,271,125,28,301.8214286,41,2.379310345,2.168
HF_L4_004,7/15/2024,64,30,28,179,96,37,281.6216216,53,1.684210526,1.864583333
HF_L4_004,7/16/2024,58,31,17,143,110,38,239.6315789,49,1.487179487,1.3
HF_L4_004,7/17/2024,62,56,21,221,101,37,319.2162162,44,1.631578947,2.188118812
HF_L4_004,7/18/2024,46,41,25,90,80,33,247.6363636,46,1.352941176,1.125
HF_L4_004,7/19/2024,72,37,27,212,113,38,296.3421053,60,1.846153846,1.876106195
HF_L4_004,7/20/2024,77,41,23,225,140,32,304.875,40,2.333333333,1.607142857
HF_L4_004,7/21/2024,71,50,24,154,89,30,311.5666667,38,2.290322581,1.730337079
HF_L4_004,7/22/2024,68,33,29,261,102,32,312.5,48,2.060606061,2.558823529
HF_L4_004,7/23/2024,52,36,20,187,108,35,347.3714286,51,1.444444444,1.731481481
HF_L4_004,7/24/2024,54,36,25,227,82,24,275.2083333,29,2.16,2.768292683
HF_L4_004,7/25/2024,65,38,19,190,122,38,271.9736842,61,1.666666667,1.557377049
HF_L4_004,7/26/2024,58,45,27,179,94,42,317.9761905,73,1.348837209,1.904255319
HF_L4_004,7/27/2024,64,43,26,259,121,37,284.8378378,48,1.684210526,2.140495868
HF_L4_004,7/28/2024,54,44,21,249,88,35,350.2571429,45,1.5,2.829545455
HF_L4_004,7/29/2024,52,47,21,300,97,36,275.7222222,57,1.405405405,3.092783505
HF_L4_004,7/30/2024,65,39,29,237,111,34,347.0882353,58,1.857142857,2.135135135
HF_L4_004,7/31/2024,65,34,29,226,120,43,277.0465116,61,1.477272727,1.883333333
HF_L4_004,8/1/2024,67,37,21,163,83,35,286.7428571,57,1.861111111,1.963855422
HF_L4_004,8/2/2024,58,49,19,219,78,31,310.1612903,53,1.8125,2.807692308
HF_L4_004,8/3/2024,62,45,23,158,91,23,307.9130435,30,2.583333333,1.736263736
HF_L4_004,8/4/2024,63,33,25,129,110,43,297.0930233,62,1.431818182,1.172727273
HF_L4_004,8/5/2024,74,36,23,233,109,28,301.2857143,48,2.551724138,2.137614679
HF_L4_004,8/6/2024,69,43,23,208,116,31,250.8709677,45,2.15625,1.793103448
HF_L4_004,8/7/2024,47,42,22,249,103,33,304.0606061,45,1.382352941,2.417475728
HF_L4_004,8/8/2024,52,35,26,160,104,38,303.1052632,60,1.333333333,1.538461538
HF_L4_004,8/9/2024,52,33,32,203,91,24,262.8333333,42,2.08,2.230769231
HF_L4_004,8/10/2024,60,32,23,202,88,23,300.3478261,29,2.5,2.295454545
HF_L4_004,8/11/2024,56,51,24,147,111,31,281.7096774,40,1.75,1.324324324
HF_L4_004,8/12/2024,77,32,25,249,116,38,279.3947368,59,1.974358974,2.146551724
HF_L4_004,8/13/2024,46,46,18,163,65,36,306.1666667,47,1.243243243,2.507692308
HF_L4_004,8/14/2024,50,35,22,180,101,19,287.2631579,30,2.5,1.782178218
HF_L4_004,8/15/2024,61,45,19,211,100,35,249.5428571,49,1.694444444,2.11
HF_L4_004,8/16/2024,74,38,21,161,120,38,318.7105263,59,1.897435897,1.341666667
HF_L4_004,8/17/2024,43,57,29,199,74,39,275.7435897,49,1.075,2.689189189
HF_L4_004,8/18/2024,81,45,26,248,68,25,303,32,3.115384615,3.647058824
HF_L4_004,8/19/2024,61,28,10,205,110,32,340.34375,58,1.848484848,1.863636364
