facility_id,day,beds_occupied,beds_available,total_staff,patient_load,occupancy_ratio,staff_to_patient_ratio,overload_flag,occupancy_7d_avg,occupancy_14d_avg
HF_L4_004,2023-07-26,7392.0,3861,1980,36808.0,1.9145299145299144,0.0537911923714309,1,1.8894340907437488,2.12100976132282
HF_L4_004,2023-07-27,7320.0,3920,2480,50692.0,1.8673469387755104,0.0489219418854674,1,1.8776265105688212,2.140105971235356
HF_L4_004,2023-07-28,7280.0,2695,1365,40408.0,2.7012987012987013,0.0337796035536637,1,1.98568605507381,2.1231793352611006
HF_L4_004,2023-07-29,7683.0,2847,1911,43820.0,2.698630136986301,0.043609228452112,1,2.0934268682940758,2.1414759253239657
HF_L4_004,2023-07-30,6680.0,4720,3040,50900.0,1.4152542372881356,0.0597237775289287,1,1.9194155688590475,2.1624789336151093
HF_L4_004,2023-07-31,6360.0,2460,1950,29936.0,2.5853658536585367,0.0651367872532317,1,2.0712503304499066,2.1936825766274946
HF_L4_004,2023-08-01,9345.0,4340,2660,41752.0,2.153225806451613,0.0637079970301535,1,2.19080736985553,2.1677609176413197
HF_L4_004,2023-08-02,5670.0,2850,1440,38936.0,1.9894736842105265,0.0369828183989521,1,2.201513622667046,2.045473856705397
HF_L4_004,2023-08-03,4984.0,2660,1848,32140.0,1.873684210526316,0.0574966553623098,1,2.2024189472028755,2.040022728885849
HF_L4_004,2023-08-04,8151.0,2574,1485,41092.0,3.1666666666666665,0.0361375416737643,1,2.268900085112585,2.127293070093198
HF_L4_004,2023-08-05,6536.0,3344,2052,44488.0,1.9545454545454544,0.046123760929668,1,2.162602273335321,2.1280145708146985
HF_L4_004,2023-08-06,5577.0,2805,1683,41568.0,1.988235294117647,0.0404869012966393,1,2.2444567100252515,2.0819361394421496
HF_L4_004,2023-08-07,6405.0,3570,2450,45540.0,1.7941176470588236,0.0537976768186908,1,2.1314212519395785,2.101335791194742
HF_L4_004,2023-08-08,7525.0,2590,2590,34928.0,2.9054054054054053,0.0741504194222565,1,2.2388754803615485,2.2148414251085398
HF_L4_004,2023-08-09,9159.0,3440,2494,48296.0,2.6625,0.0516388181460546,1,2.3350220969029016,2.268267859784974
HF_L4_004,2023-08-10,4800.0,2370,2340,30532.0,2.0253164556962027,0.0766383912488127,1,2.3566838462128854,2.279551396707881
HF_L4_004,2023-08-11,7392.0,3828,1749,37332.0,1.9310344827586208,0.0468486325770765,1,2.18016496279745,2.224532523955018
HF_L4_004,2023-08-12,7638.0,3078,1976,40696.0,2.4814814814814814,0.0485539474654151,1,2.255441538074026,2.2090219057046734
HF_L4_004,2023-08-13,6642.0,3267,1458,30092.0,2.0330578512396693,0.0484498056026318,1,2.2618447605200287,2.2531507352726403
HF_L4_004,2023-08-14,7134.0,2668,2030,36720.0,2.6739130434782608,0.0552817189074371,1,2.387529817151377,2.259475534545478
HF_L4_004,2023-08-15,6666.0,2376,1419,40060.0,2.805555555555556,0.0354209830009235,1,2.373265552887113,2.306070516624331
HF_L4_004,2023-08-16,6266.0,3042,1664,29968.0,2.05982905982906,0.0555240415095598,1,2.2871697042912644,2.3110959005970835
HF_L4_004,2023-08-17,7807.0,3478,2479,45456.0,2.24468085106383,0.0545350551070242,1,2.3185074750580683,2.337595660635477
HF_L4_004,2023-08-18,4726.0,4386,2380,48696.0,1.0775193798449612,0.0488736472472636,1,2.1965767460704027,2.188370854433926
HF_L4_004,2023-08-19,6351.0,2987,1856,33404.0,2.1262135922330097,0.0555605448286184,1,2.145824190463478,2.200632864268752
HF_L4_004,2023-08-20,6048.0,3388,1092,35576.0,1.7851239669421488,0.0306939876886752,1,2.1104050641352607,2.186124912327645
HF_L4_004,2023-08-21,4750.0,2100,1325,26784.0,2.261904761904762,0.049467985812955,1,2.0515467381961896,2.2195382776737835
HF_L4_004,2023-08-22,5310.0,2880,1200,36224.0,1.84375,0.0331262939958592,1,1.914145944545396,2.1437057487162545
HF_L4_004,2023-08-23,6171.0,2904,2772,40612.0,2.125,0.068254007337552,1,1.9234560788555304,2.1053128915733974
HF_L4_004,2023-08-24,6244.0,2604,1176,36304.0,2.3978494623655915,0.0323922324748657,1,1.9453373090414965,2.1319223920497823
HF_L4_004,2023-08-25,5735.0,2480,2232,34724.0,2.3125,0.0642764578833693,1,2.121763111920788,2.159169928995595
HF_L4_004,2023-08-26,4524.0,3074,2030,37788.0,1.471698113207547,0.0537193363148006,1,2.028260900631436,2.087042545547457
HF_L4_004,2023-08-27,7140.0,3640,2380,41564.0,1.9615384615384612,0.0572597137014314,1,2.053462971288052,2.081934017711656
HF_L4_004,2023-08-28,6020.0,3500,2660,43724.0,1.72,0.0608347627215551,1,1.9760480053016567,2.013797371748923
HF_L4_004,2023-08-29,6060.0,3570,1800,35264.0,1.6974789915966386,0.0510421097405359,1,1.95515214695832,1.9346490457518577
HF_L4_004,2023-08-30,3976.0,3304,1540,33604.0,1.2033898305084745,0.0458265139116202,1,1.8234935513166728,1.8734748150861016
HF_L4_004,2023-08-31,8481.0,3531,2376,33672.0,2.4018691588785046,0.0705609835773468,1,1.8240677936756609,1.884702551358579
HF_L4_004,2023-09-01,7980.0,3330,1710,35528.0,2.3963963963963963,0.0481296968673478,1,1.8360529931608605,1.978908052540824
HF_L4_004,2023-09-02,4800.0,3552,2016,39516.0,1.351351351351351,0.0510160184224511,1,1.8188605986099755,1.9235607496207052
HF_L4_004,2023-09-03,3942.0,2106,1377,32732.0,1.871794871794872,0.0420676381633214,1,1.8060400857894623,1.9297515285387568
HF_L4_004,2023-09-04,4680.0,2976,1992,28900.0,1.5725806451612905,0.0689249506937476,1,1.7849801779553611,1.880514091628509
HF_L4_004,2023-09-05,3948.0,3080,1736,32548.0,1.2818181818181815,0.0533349718885372,1,1.7256000622727243,1.840376104615522
HF_L4_004,2023-09-06,4495.0,4234,2146,33660.0,1.0616438356164384,0.0637533050117346,1,1.705350634431005,1.7644220928738392
HF_L4_004,2023-09-07,11235.0,3605,1960,37828.0,3.116504854368932,0.0518121018266409,1,1.8074414480724947,1.8157546208740776
HF_L4_004,2023-09-08,5490.0,3990,2430,34984.0,1.3759398496240602,0.0694583392882664,1,1.6616619413907323,1.7488574672757962
HF_L4_004,2023-09-09,5644.0,3740,2652,35228.0,1.509090909090909,0.075278889551222,1,1.6841961639249547,1.751528381267465
HF_L4_004,2023-09-10,4928.0,2968,1764,40836.0,1.660377358490566,0.0431961211646301,1,1.6539936620243398,1.730016873906901
HF_L4_004,2023-09-11,7181.0,2795,2494,56100.0,2.569230769230769,0.0444555355519509,1,1.7963722511771223,1.7906762145662418
HF_L4_004,2023-09-12,4732.0,2444,1560,30504.0,1.9361702127659572,0.0511391575151614,1,1.8898511127410904,1.8077255875069076
HF_L4_004,2023-09-13,6480.0,3120,2190,33560.0,2.076923076923077,0.0652543130419236,1,2.0348910043563246,1.8701208193936647
HF_L4_004,2023-09-14,6498.0,4370,1900,47688.0,1.4869565217391305,0.0398414728763446,1,1.8020983854092096,1.8047699167408524
HF_L4_004,2023-09-15,4800.0,2370,1890,33628.0,2.0253164556962027,0.0562014927592256,1,1.8948664719909445,1.7782642066908383
HF_L4_004,2023-09-16,9690.0,3366,2958,38076.0,2.878787878787879,0.0776846915460776,1,2.09053746766194,1.887366815793448
HF_L4_004,2023-09-17,9560.0,4160,2520,44040.0,2.298076923076923,0.057219409186894,1,2.181637405459991,1.9178155337421656
HF_L4_004,2023-09-18,5481.0,1512,1176,26868.0,3.625,0.0437679109754735,1,2.332461581284168,2.064416916230645
HF_L4_004,2023-09-19,3915.0,3886,2175,28568.0,1.007462686567164,0.0761314711750498,1,2.199789077541482,2.0448200951412865
HF_L4_004,2023-09-20,3886.0,2117,1769,34364.0,1.8356164383561644,0.0514767932489451,1,2.165316700603352,2.100103852479838
HF_L4_004,2023-09-21,8250.0,2610,1470,35432.0,3.160919540229885,0.0414867496401659,1,2.40445427467346,2.103276330041335
HF_L4_004,2023-09-22,5208.0,2492,2380,31276.0,2.0898876404494384,0.0760942545640566,1,2.413678729638208,2.1542726008145765
HF_L4_004,2023-09-23,5220.0,2262,1885,35128.0,2.3076923076923075,0.0536593697514873,1,2.332093648053126,2.211315557857533
HF_L4_004,2023-09-24,5226.0,2236,1430,30180.0,2.3372093023255816,0.0473808024916338,1,2.337683987945792,2.259660696702892
HF_L4_004,2023-09-25,6464.0,3520,2336,32820.0,1.8363636363636364,0.071173943511776,1,2.082164507426311,2.207313044355239
HF_L4_004,2023-09-26,8372.0,2968,1736,34136.0,2.820754716981132,0.0508539121774028,1,2.3412062260568782,2.27049765179918
HF_L4_004,2023-09-27,6467.0,1798,1624,37176.0,3.596774193548387,0.0436829222368668,1,2.5928001910843386,2.379058445843845
HF_L4_004,2023-09-28,4590.0,3944,2924,36088.0,1.1637931034482758,0.0810219180359666,1,2.307496414401251,2.3559753445373555
HF_L4_004,2023-09-29,8448.0,3003,2508,40616.0,2.8131868131868134,0.0617475441317674,1,2.410824867649448,2.4122517986438274
HF_L4_004,2023-09-30,7750.0,2108,2449,35116.0,3.676470588235294,0.0697383033858245,1,2.6063646220127312,2.4692291350329287
HF_L4_004,2023-10-01,6468.0,3630,1848,32644.0,1.7818181818181815,0.0566089753407872,1,2.5270230333688173,2.4323535106573044
HF_L4_004,2023-10-02,6300.0,2825,1550,30236.0,2.230088495575221,0.0512616992426497,1,2.583269441827615,2.3327169746269627
HF_L4_004,2023-10-03,2898.0,2877,1155,26984.0,1.0072992700729928,0.0428015564202334,1,2.324204377983595,2.3327053020202366
HF_L4_004,2023-10-04,7831.0,4100,3567,53512.0,1.91,0.0666567002410629,1,2.0832366360481114,2.3380184135662248
HF_L4_004,2023-10-05,10170.0,4950,2790,53492.0,2.0545454545454547,0.0521563569065111,1,2.210486971919137,2.258991693160194
HF_L4_004,2023-10-06,7805.0,2275,2170,41144.0,3.4307692307692306,0.0527403086644792,1,2.298713031573768,2.3547689496116075
HF_L4_004,2023-10-07,8151.0,4521,2541,39084.0,1.802919708029197,0.065012152999872,1,2.03106290583004,2.318713763921386
HF_L4_004,2023-10-08,5740.0,3325,2485,40660.0,1.7263157894736842,0.0611150734118688,1,2.023133992637969,2.275078513003393
HF_L4_004,2023-10-09,4525.0,1950,1625,24404.0,2.3205128205128207,0.0665847162466707,1,2.03605175334334,2.309660597585477
HF_L4_004,2023-10-10,7569.0,2204,1827,33060.0,3.4342105263157894,0.0552614863434257,1,2.382753361378025,2.35347886968081
HF_L4_004,2023-10-11,7072.0,2584,1326,41668.0,2.736842105263158,0.0318222179557944,1,2.500873662129905,2.292055149089008
HF_L4_004,2023-10-12,6669.0,4173,2574,43044.0,1.5981308411214954,0.0597978859333255,1,2.4356715744979107,2.323079273208524
HF_L4_004,2023-10-13,8316.0,4578,1848,52992.0,1.81651376146789,0.034872530334195,1,2.205063650312005,2.2518883409428865
HF_L4_004,2023-10-14,2340.0,1680,1320,25124.0,1.3928571428571428,0.0525373134328358,1,2.146483283858854,2.088773094844447
HF_L4_004,2023-10-15,5790.0,2970,2010,39416.0,1.9494949494949492,0.0509932262729279,1,2.178366021004749,2.100750006821359
HF_L4_004,2023-10-16,7875.0,2590,2695,37900.0,3.0405405405405403,0.0711063032637661,1,2.281227123865852,2.158639438604596
HF_L4_004,2023-10-17,4825.0,2600,1425,26848.0,1.8557692307692308,0.0530746024060486,1,2.055735510216344,2.2192444357971843
HF_L4_004,2023-10-18,11720.0,3400,3040,48208.0,3.447058823529412,0.0630587649608994,1,2.1571950413972374,2.329034351763571
HF_L4_004,2023-10-19,4440.0,4600,2760,47548.0,0.9652173913043478,0.0580453847609834,1,2.066778834280502,2.2512252043892063
HF_L4_004,2023-10-20,6588.0,2952,2628,40480.0,2.231707317073171,0.0649193448778439,1,2.1260921993669704,2.165577924839488
HF_L4_004,2023-10-21,6912.0,3276,2124,34040.0,2.10989010989011,0.0623953467876971,1,2.22852548037168,2.187504382115267
HF_L4_004,2023-10-22,6512.0,4773,2775,41220.0,1.3643410852713178,0.067320055311613,1,2.144932071196876,2.161649046100812
HF_L4_004,2023-10-23,8416.0,2976,1664,33976.0,2.827956989247312,0.0489743061482767,1,2.1145629924407,2.197895058153276
HF_L4_004,2023-10-24,4260.0,3960,2550,32436.0,1.0757575757575757,0.0786139285383975,1,2.003132756010464,2.029434133113404
HF_L4_004,2023-10-25,7424.0,3296,1952,34320.0,2.2524271844660197,0.0568747996853238,1,1.832471093287122,1.9948330673421797
HF_L4_004,2023-10-26,3296.0,3104,2016,46548.0,1.0618556701030928,0.0433092010569507,1,1.8462765616869423,1.956527697983722
HF_L4_004,2023-10-27,5728.0,3744,1952,40860.0,1.5299145299145298,0.0477717138591811,1,1.746020449235708,1.93605632430134
HF_L4_004,2023-10-28,8066.0,3885,2664,42112.0,2.0761904761904764,0.0632583762733597,1,1.7412062158500463,1.9848658481108632
HF_L4_004,2023-10-29,4692.0,3672,2006,40016.0,1.2777777777777777,0.0501286953044955,1,1.7288400290652548,1.936886050131065
HF_L4_004,2023-10-30,6290.0,2584,2584,38880.0,2.4342105263157894,0.0664591960083331,1,1.6725905343607514,1.8935767634007257
HF_L4_004,2023-10-31,5208.0,3332,1876,35596.0,1.5630252100840336,0.0527010703149141,1,1.7422001964073883,1.872666476208926
HF_L4_004,2023-11-01,6110.0,2132,1794,38684.0,2.865853658536585,0.0463745637844125,1,1.8298325498460408,1.8311518215665812
HF_L4_004,2023-11-02,6552.0,3556,1652,39456.0,1.84251968503937,0.0418683630281065,1,1.9413559805512235,1.893816271119083
HF_L4_004,2023-11-03,7098.0,3861,2535,48872.0,1.8383838383838385,0.0518691301945859,1,1.9854230246182676,1.865721736926988
HF_L4_004,2023-11-04,6460.0,4142,2698,48072.0,1.5596330275229358,0.0561229796351382,1,1.9116291033800472,1.8264176596150468
HF_L4_004,2023-11-05,10101.0,3666,2535,44884.0,2.75531914893617,0.0564776651442575,1,2.1227064421169604,1.925773235591108
HF_L4_004,2023-11-06,7812.0,4176,2232,48472.0,1.8706896551724137,0.0460462525529676,1,2.0422034605250494,1.8573969974429008
HF_L4_004,2023-11-07,2737.0,1734,646,20512.0,1.5784313725490196,0.0314922244430361,1,2.0444043408771906,1.8933022686422891
HF_L4_004,2023-11-08,7781.0,3131,2604,40132.0,2.485148514851485,0.0648842598360451,1,1.990017891779319,1.90992522081268
HF_L4_004,2023-11-09,7230.0,3150,1950,36788.0,2.295238095238095,0.0530049743129739,1,2.0546919503791368,1.99802396546518
HF_L4_004,2023-11-10,4950.0,2607,1782,34672.0,1.8987341772151896,0.051394456781934,1,2.063313427355044,2.024368225986656
HF_L4_004,2023-11-11,4960.0,3008,2144,39260.0,1.648936170212766,0.0546088994167239,1,2.0760710191678773,1.993850061273962
HF_L4_004,2023-11-12,6840.0,2910,1980,37412.0,2.350515463917526,0.0529227808515756,1,2.018241921308071,2.070474181712516
HF_L4_004,2023-11-13,3612.0,2121,1449,26084.0,1.702970297029703,0.055549166187464,1,1.9942820130019687,2.018242736763509
HF_L4_004,2023-11-14,4914.0,2187,1647,38644.0,2.246913580246914,0.0426187087592185,1,2.0897794712445257,2.067091906060858
HF_L4_004,2023-11-15,7566.0,4173,3549,43912.0,1.8130841121495327,0.0808188918998929,1,1.9937702708585323,1.9918940813189256
HF_L4_004,2023-11-16,8370.0,3000,2190,38852.0,2.79,0.0563663037603273,1,2.064450542967376,2.0595712466732565
HF_L4_004,2023-11-17,6500.0,2002,1976,34060.0,3.2467532467532467,0.0580135639000616,1,2.257024695758527,2.160169061556785
HF_L4_004,2023-11-18,7378.0,2720,2108,43780.0,2.7125,0.0481487403211438,1,2.4089623857281315,2.2425167024480044
HF_L4_004,2023-11-19,6336.0,3520,1984,36628.0,1.8,0.0541647328619399,1,2.3303173194541995,2.1742796203811348
HF_L4_004,2023-11-20,4263.0,2581,1711,40560.0,1.651685393258427,0.0421833781218411,1,2.3229909046297315,2.15863645881585
HF_L4_004,2023-11-21,4588.0,2697,2263,34224.0,1.7011494252873562,0.0661212563915266,1,2.245024596778366,2.1674020340114457
HF_L4_004,2023-11-22,5852.0,3762,2318,49292.0,1.5555555555555556,0.0470249325462033,1,2.2082348029792267,2.1010025369188794
HF_L4_004,2023-11-23,5700.0,3240,2130,32896.0,1.7592592592592593,0.0647475453688786,1,2.0609861257305493,2.0627183343489626
HF_L4_004,2023-11-24,3960.0,2178,990,26008.0,1.818181818181818,0.038063747164443,1,1.856904493077488,2.0569645944180075
HF_L4_004,2023-11-25,4628.0,3068,1846,31640.0,1.5084745762711864,0.0583420245883505,1,1.684900861116229,2.0469316234221804
HF_L4_004,2023-11-26,3016.0,2813,2001,36688.0,1.0721649484536082,0.0545395077543677,1,1.58092442518103,1.9556208723176147
HF_L4_004,2023-11-27,5632.0,3392,2336,40596.0,1.660377358490566,0.0575411976254403,1,1.5821661344999072,1.9525785195648195
HF_L4_004,2023-11-28,7452.0,3816,2556,43748.0,1.9528301886792447,0.0584241925529726,1,1.618120529270177,1.9315725630242715
HF_L4_004,2023-11-29,4675.0,1875,1825,32560.0,2.493333333333333,0.0560486471545714,1,1.7520887832384309,1.980161793108829
HF_L4_004,2023-11-30,5771.0,3132,1798,34784.0,1.8425925925925928,0.051688946384936,1,1.7639935451431927,1.9124898354368711
HF_L4_004,2023-12-01,6144.0,2112,2112,41348.0,2.909090909090909,0.0510774142059058,1,1.9198377009873488,1.8883710970324183
HF_L4_004,2023-12-02,5070.0,2080,1612,31812.0,2.4375,0.0506711092949423,1,2.0525556186628937,1.8687282398895613
HF_L4_004,2023-12-03,9438.0,5343,3042,45164.0,1.7664233576642336,0.0673530388575224,1,2.1517353914072688,1.8663299082941491
HF_L4_004,2023-12-04,6402.0,2409,2310,40904.0,2.6575342465753424,0.0564723138980564,1,2.2941863754193794,1.9381762549596435
HF_L4_004,2023-12-05,5250.0,2940,2310,37020.0,1.7857142857142858,0.0623970179087544,1,2.2703126749958136,1.9442166021329956
HF_L4_004,2023-12-06,4238.0,1638,2418,33120.0,2.5873015873015874,0.0730050421182935,1,2.283736711276993,2.017912747257712
HF_L4_004,2023-12-07,9272.0,4028,2812,49168.0,2.30188679245283,0.0571905062132644,1,2.349350168399884,2.0566718567715383
HF_L4_004,2023-12-08,5610.0,2220,1890,35436.0,2.527027027027027,0.053334085842481,1,2.2947696138193296,2.1073036574033392
HF_L4_004,2023-12-09,3630.0,3120,2310,31536.0,1.1634615384615383,0.0732472968259504,1,2.112764119313835,2.0826598689883644
HF_L4_004,2023-12-10,7296.0,3792,2688,53188.0,1.9240506329113924,0.0505367651206076,1,2.1352823014920004,2.1435088464496346
HF_L4_004,2023-12-11,4648.0,2184,1876,30124.0,2.128205128205128,0.0622738589211618,1,2.059663856010541,2.1769251157149605
HF_L4_004,2023-12-12,4899.0,2116,897,28924.0,2.315217391304348,0.0310112359550561,1,2.1353071568091218,2.202809915902468
HF_L4_004,2023-12-13,6300.0,2324,1904,38432.0,2.710843373493976,0.0495407592433585,1,2.152955983408034,2.2183463473425133
HF_L4_004,2023-12-14,5980.0,2314,1326,31776.0,2.5842696629213484,0.041728294049155,1,2.193296393474965,2.2713232809374246
HF_L4_004,2023-12-15,5957.0,2590,2257,38592.0,2.3,0.0584821081543285,1,2.160863961042533,2.227816787430932
HF_L4_004,2023-12-16,8385.0,4797,2067,43532.0,1.7479674796747968,0.0474812211425814,1,2.2443648097872844,2.17856446455056
HF_L4_004,2023-12-17,4832.0,3200,2080,42656.0,1.51,0.0487610474248071,1,2.185214719371371,2.160248510431686
HF_L4_004,2023-12-18,5184.0,3840,2752,39364.0,1.35,0.0699098183665692,1,2.074042558199209,2.0668532071048755
HF_L4_004,2023-12-19,5832.0,3924,1620,39320.0,1.4862385321100915,0.0411993591210803,1,1.9556170068857448,2.0454620818474334
HF_L4_004,2023-12-20,7755.0,2442,2145,34696.0,3.175675675675676,0.0618209067066317,1,2.0220216214831304,2.087488802445582
HF_L4_004,2023-12-21,5772.0,4255,2812,42768.0,1.3565217391304347,0.0657485561972456,1,1.8466290609415716,2.0199627272082683
HF_L4_004,2023-12-22,5404.0,3192,2212,29256.0,1.6929824561403508,0.0756058379191304,1,1.7599122689616211,1.960388115002077
HF_L4_004,2023-12-23,5307.0,3016,1537,32188.0,1.7596153846153846,0.0477492311037932,1,1.7615762553817054,2.002970532584494
HF_L4_004,2023-12-24,9158.0,3838,2394,44684.0,2.386138613861386,0.0535750251762336,1,1.8867389145047608,2.035976816938066
HF_L4_004,2023-12-25,5751.0,2106,1566,35640.0,2.730769230769231,0.0439381611065907,1,2.083991661757508,2.0790171099783588
HF_L4_004,2023-12-26,8000.0,3960,2160,47160.0,2.0202020202020203,0.0458005555437755,1,2.160272160056355,2.0579445834710497
HF_L4_004,2023-12-27,7557.0,3102,1914,34212.0,2.436170212765957,0.0559436471516675,1,2.054628522497824,2.038325071990477
HF_L4_004,2023-12-28,8814.0,5772,1755,49428.0,1.527027027027027,0.0355054724959032,1,2.078986420768765,1.9628077408551683
HF_L4_004,2023-12-29,10619.0,2664,2553,49556.0,3.986111111111111,0.0515164356195895,1,2.4065762286217307,2.083244248791676
HF_L4_004,2023-12-30,5829.0,2523,2146,37636.0,2.310344827586207,0.0570183595929537,1,2.485251863331849,2.1234140593567767
HF_L4_004,2023-12-31,7410.0,3496,3154,47180.0,2.119565217391304,0.0668489434306182,1,2.447169949550408,2.1669544320275844
HF_L4_004,2024-01-01,11214.0,5166,3066,48716.0,2.1707317073170733,0.0629349097850852,1,2.367164589057243,2.225578125407375
HF_L4_004,2024-01-02,5589.0,3888,1674,37148.0,1.4375,0.0450617782443672,1,2.283921443314097,2.222096801685226
HF_L4_004,2024-01-03,5652.0,3384,1620,41008.0,1.6702127659574468,0.039503523616767,1,2.174498950912881,2.114563736705352
HF_L4_004,2024-01-04,7285.0,2945,2542,29732.0,2.473684210526316,0.0854942319981165,1,2.30973569141278,2.1943610560907727
HF_L4_004,2024-01-05,5907.0,2442,2211,33756.0,2.418918918918919,0.0654975264389608,1,2.085851092528181,2.246213660574956
HF_L4_004,2024-01-06,5511.0,4224,1485,38608.0,1.3046875,0.0384625346421818,1,1.9421857600158656,2.213718811673857
