facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio,understaffed_flag
HF_L4_004,2023-08-25,72,40,27,185,80,31.0,280.03225806451616,55.0,2.25,2.3125,1
HF_L4_004,2023-08-26,70,29,24,156,106,29.0,325.7586206896552,52.0,2.333333333333333,1.471698113207547,1
HF_L4_004,2023-08-27,68,48,21,204,104,35.0,296.8857142857143,59.0,1.8888888888888888,1.9615384615384608,1
HF_L4_004,2023-08-28,76,42,21,172,100,35.0,312.3142857142857,51.0,2.111111111111111,1.72,1
HF_L4_004,2023-08-29,60,58,20,202,119,30.0,293.8666666666667,46.0,1.935483870967742,1.6974789915966386,1
HF_L4_004,2023-08-30,55,38,27,142,118,28.0,300.0357142857143,37.0,1.896551724137931,1.2033898305084745,1
HF_L4_004,2023-08-31,72,35,23,257,107,33.0,255.0909090909091,44.0,2.117647058823529,2.4018691588785046,1
HF_L4_004,2023-09-01,57,33,18,266,111,30.0,296.06666666666666,43.0,1.8387096774193548,2.3963963963963963,1
HF_L4_004,2023-09-02,63,46,25,150,111,32.0,308.71875,45.0,1.9090909090909087,1.351351351351351,1
HF_L4_004,2023-09-03,51,51,20,146,78,27.0,303.0740740740741,37.0,1.821428571428572,1.871794871794872,1
HF_L4_004,2023-09-04,83,32,25,195,124,24.0,301.0416666666667,43.0,3.32,1.5725806451612905,1
HF_L4_004,2023-09-05,62,40,18,141,110,28.0,290.60714285714283,48.0,2.1379310344827585,1.2818181818181815,1
HF_L4_004,2023-09-06,74,38,19,155,146,29.0,290.17241379310343,41.0,2.466666666666667,1.0616438356164384,1
HF_L4_004,2023-09-07,56,41,16,321,103,35.0,270.2,50.0,1.5555555555555556,3.116504854368932,1
HF_L4_004,2023-09-08,81,47,33,183,133,30.0,291.53333333333336,54.0,2.6129032258064515,1.3759398496240602,1
HF_L4_004,2023-09-09,78,48,21,166,110,34.0,259.02941176470586,42.0,2.2285714285714286,1.509090909090909,1
HF_L4_004,2023-09-10,63,31,26,176,106,28.0,364.6071428571428,41.0,2.1724137931034484,1.660377358490566,1
HF_L4_004,2023-09-11,58,29,16,167,65,43.0,326.16279069767444,69.0,1.318181818181818,2.569230769230769,1
HF_L4_004,2023-09-12,60,36,22,182,94,26.0,293.3076923076923,36.0,2.2222222222222223,1.9361702127659568,1
HF_L4_004,2023-09-13,73,35,23,216,104,30.0,279.6666666666667,48.0,2.3548387096774195,2.076923076923077,1
HF_L4_004,2023-09-14,50,51,22,171,115,38.0,313.7368421052632,52.0,1.2820512820512822,1.4869565217391305,1
HF_L4_004,2023-09-15,63,39,18,160,79,30.0,280.2333333333333,48.0,2.032258064516129,2.0253164556962027,1
HF_L4_004,2023-09-16,87,25,25,285,99,34.0,279.97058823529414,58.0,2.4857142857142858,2.878787878787879,1
HF_L4_004,2023-09-17,63,44,17,239,104,40.0,275.25,49.0,1.5365853658536586,2.298076923076923,1
HF_L4_004,2023-09-18,56,49,27,261,72,21.0,319.85714285714283,33.0,2.5454545454545454,3.625,1
HF_L4_004,2023-09-19,75,41,22,135,134,29.0,246.27586206896552,43.0,2.5,1.007462686567164,1
HF_L4_004,2023-09-20,61,39,25,134,73,29.0,296.2413793103448,55.0,2.033333333333333,1.8356164383561644,1
HF_L4_004,2023-09-21,49,43,28,275,87,30.0,295.26666666666665,48.0,1.5806451612903225,3.160919540229885,1
HF_L4_004,2023-09-22,85,40,25,186,89,28.0,279.25,43.0,2.931034482758621,2.0898876404494384,1
HF_L4_004,2023-09-23,65,47,28,180,78,29.0,302.82758620689657,39.0,2.1666666666666665,2.3076923076923075,1
HF_L4_004,2023-09-24,55,40,21,201,86,26.0,290.1923076923077,36.0,2.037037037037037,2.3372093023255816,1
HF_L4_004,2023-09-25,73,34,33,202,110,32.0,256.40625,43.0,2.212121212121212,1.8363636363636364,1
HF_L4_004,2023-09-26,62,44,25,299,106,28.0,304.7857142857143,50.0,2.1379310344827585,2.820754716981132,1
HF_L4_004,2023-09-27,56,31,20,223,62,29.0,320.48275862068965,50.0,1.8666666666666667,3.596774193548387,1
HF_L4_004,2023-09-28,86,31,16,135,116,34.0,265.3529411764706,45.0,2.4571428571428573,1.1637931034482758,1
HF_L4_004,2023-09-29,76,52,24,256,91,33.0,307.6969696969697,55.0,2.235294117647059,2.8131868131868134,1
HF_L4_004,2023-09-30,79,37,15,250,68,31.0,283.1935483870968,54.0,2.46875,3.676470588235294,1
HF_L4_004,2023-10-01,56,40,14,196,110,33.0,247.3030303030303,56.0,1.6470588235294117,1.7818181818181815,1
HF_L4_004,2023-10-02,62,22,20,252,113,25.0,302.36,42.0,2.3846153846153846,2.230088495575221,1
HF_L4_004,2023-10-03,55,30,23,138,137,21.0,321.23809523809524,26.0,2.5,1.0072992700729928,1
HF_L4_004,2023-10-04,87,33,19,191,100,41.0,326.2926829268293,70.0,2.071428571428572,1.91,1
HF_L4_004,2023-10-05,62,46,27,226,110,45.0,297.1777777777778,56.0,1.3478260869565215,2.0545454545454547,1
HF_L4_004,2023-10-06,62,28,23,223,65,35.0,293.8857142857143,59.0,1.7222222222222223,3.4307692307692306,1
HF_L4_004,2023-10-07,77,30,20,247,137,33.0,296.09090909090907,55.0,2.264705882352941,1.802919708029197,1
HF_L4_004,2023-10-08,71,36,22,164,95,35.0,290.42857142857144,55.0,1.9722222222222223,1.7263157894736842,1
HF_L4_004,2023-10-09,65,33,17,181,78,25.0,244.04,36.0,2.5,2.3205128205128207,1
HF_L4_004,2023-10-10,63,42,24,261,76,29.0,285.0,40.0,2.1,3.4342105263157894,1
HF_L4_004,2023-10-11,39,35,21,208,76,34.0,306.38235294117646,48.0,1.1142857142857143,2.736842105263158,1
HF_L4_004,2023-10-12,66,31,21,171,107,39.0,275.9230769230769,67.0,1.65,1.5981308411214954,1
HF_L4_004,2023-10-13,44,45,21,198,109,42.0,315.42857142857144,66.0,1.0232558139534884,1.81651376146789,1
HF_L4_004,2023-10-14,66,34,26,117,84,20.0,314.05,30.0,3.142857142857143,1.3928571428571428,1
HF_L4_004,2023-10-15,67,52,21,193,99,30.0,328.46666666666664,51.0,2.161290322580645,1.9494949494949487,1
HF_L4_004,2023-10-16,77,41,22,225,74,35.0,270.7142857142857,64.0,2.138888888888889,3.0405405405405403,1
HF_L4_004,2023-10-17,57,34,23,193,104,25.0,268.48,38.0,2.1923076923076925,1.8557692307692308,1
HF_L4_004,2023-10-18,76,49,24,293,85,40.0,301.3,59.0,1.853658536585366,3.447058823529412,1
HF_L4_004,2023-10-19,69,36,17,111,115,40.0,297.175,59.0,1.6829268292682926,0.9652173913043478,1
HF_L4_004,2023-10-20,73,29,18,183,82,36.0,281.1111111111111,57.0,1.972972972972973,2.231707317073171,1
HF_L4_004,2023-10-21,59,35,27,192,91,36.0,236.38888888888889,50.0,1.5945945945945943,2.10989010989011,1
HF_L4_004,2023-10-22,75,42,23,176,129,37.0,278.5135135135135,51.0,1.973684210526316,1.3643410852713178,1
HF_L4_004,2023-10-23,52,51,21,263,93,32.0,265.4375,37.0,1.5757575757575757,2.827956989247312,1
HF_L4_004,2023-10-24,85,33,22,142,132,30.0,270.3,48.0,2.7419354838709675,1.0757575757575757,1
HF_L4_004,2023-10-25,61,34,20,232,103,32.0,268.125,54.0,1.8484848484848484,2.25242718446602,1
HF_L4_004,2023-10-26,63,50,22,103,97,32.0,363.65625,50.0,1.9090909090909087,1.0618556701030928,1
HF_L4_004,2023-10-27,61,38,19,179,117,32.0,319.21875,52.0,1.8484848484848484,1.5299145299145298,1
HF_L4_004,2023-10-28,72,35,32,218,105,37.0,284.5405405405405,55.0,1.894736842105263,2.0761904761904764,1
HF_L4_004,2023-10-29,59,31,19,138,108,34.0,294.2352941176471,59.0,1.6857142857142855,1.2777777777777777,1
HF_L4_004,2023-10-30,76,33,22,185,76,34.0,285.88235294117646,59.0,2.171428571428572,2.4342105263157894,1
HF_L4_004,2023-10-31,67,32,20,186,119,28.0,317.82142857142856,44.0,2.310344827586207,1.5630252100840336,1
HF_L4_004,2023-11-01,69,28,22,235,82,26.0,371.96153846153845,31.0,2.555555555555556,2.865853658536585,1
HF_L4_004,2023-11-02,59,24,23,234,127,28.0,352.2857142857143,45.0,2.034482758620689,1.84251968503937,1
HF_L4_004,2023-11-03,65,51,23,182,99,39.0,313.28205128205127,73.0,1.625,1.8383838383838385,1
HF_L4_004,2023-11-04,71,43,23,170,109,38.0,316.2631578947368,61.0,1.8205128205128205,1.5596330275229358,1
HF_L4_004,2023-11-05,65,41,21,259,94,39.0,287.7179487179488,67.0,1.625,2.75531914893617,1
HF_L4_004,2023-11-06,62,46,22,217,116,36.0,336.6111111111111,64.0,1.6756756756756757,1.8706896551724137,1
HF_L4_004,2023-11-07,38,28,22,161,102,17.0,301.6470588235294,23.0,2.111111111111111,1.5784313725490196,1
HF_L4_004,2023-11-08,84,44,16,251,101,31.0,323.64516129032256,52.0,2.625,2.485148514851485,1
HF_L4_004,2023-11-09,65,35,20,241,105,30.0,306.56666666666666,41.0,2.096774193548387,2.295238095238095,1
HF_L4_004,2023-11-10,54,36,20,150,79,33.0,262.6666666666667,54.0,1.588235294117647,1.8987341772151896,1
HF_L4_004,2023-11-11,67,30,26,155,94,32.0,306.71875,66.0,2.0303030303030303,1.648936170212766,1
HF_L4_004,2023-11-12,66,31,25,228,97,30.0,311.76666666666665,44.0,2.129032258064516,2.350515463917526,1
HF_L4_004,2023-11-13,69,33,20,172,101,21.0,310.5238095238095,31.0,3.136363636363636,1.702970297029703,1
HF_L4_004,2023-11-14,61,34,20,182,81,27.0,357.81481481481484,45.0,2.1785714285714284,2.246913580246914,1
HF_L4_004,2023-11-15,91,42,18,194,107,39.0,281.4871794871795,67.0,2.275,1.8130841121495327,1
HF_L4_004,2023-11-16,73,55,28,279,100,30.0,323.76666666666665,38.0,2.3548387096774195,2.79,1
HF_L4_004,2023-11-17,76,32,23,250,77,26.0,327.5,41.0,2.814814814814815,3.2467532467532467,1
HF_L4_004,2023-11-18,62,53,31,217,80,34.0,321.9117647058824,54.0,1.7714285714285714,2.7125,1
HF_L4_004,2023-11-19,62,27,19,198,110,32.0,286.15625,42.0,1.878787878787879,1.8,1
HF_L4_004,2023-11-20,59,34,17,147,89,29.0,349.6551724137931,36.0,1.9666666666666663,1.651685393258427,1
HF_L4_004,2023-11-21,73,37,16,148,87,31.0,276.0,45.0,2.28125,1.7011494252873562,1
HF_L4_004,2023-11-22,61,44,14,154,99,38.0,324.2894736842105,53.0,1.564102564102564,1.5555555555555556,1
HF_L4_004,2023-11-23,71,51,12,190,108,30.0,274.1333333333333,42.0,2.290322580645161,1.7592592592592593,1
HF_L4_004,2023-11-24,45,48,28,180,99,22.0,295.54545454545456,32.0,1.9565217391304348,1.818181818181818,1
HF_L4_004,2023-11-25,71,31,22,178,118,26.0,304.2307692307692,43.0,2.6296296296296298,1.5084745762711864,1
HF_L4_004,2023-11-26,69,35,19,104,97,29.0,316.2758620689655,46.0,2.3,1.0721649484536082,1
HF_L4_004,2023-11-27,73,37,27,176,106,32.0,317.15625,49.0,2.212121212121212,1.660377358490566,1
HF_L4_004,2023-11-28,71,45,14,207,106,36.0,303.80555555555554,68.0,1.9189189189189189,1.9528301886792447,1
HF_L4_004,2023-11-29,73,52,17,187,75,25.0,325.6,40.0,2.8076923076923075,2.493333333333333,1
HF_L4_004,2023-11-30,62,42,24,199,108,29.0,299.86206896551727,40.0,2.066666666666667,1.8425925925925928,1
HF_L4_004,2023-12-01,66,46,28,192,66,32.0,323.03125,53.0,2.0,2.909090909090909,1
HF_L4_004,2023-12-02,62,43,28,195,80,26.0,305.88461538461536,38.0,2.2962962962962963,2.4375,1
HF_L4_004,2023-12-03,78,39,24,242,137,39.0,289.5128205128205,65.0,1.95,1.7664233576642336,1
HF_L4_004,2023-12-04,70,35,25,194,73,33.0,309.8787878787879,46.0,2.0588235294117645,2.6575342465753424,1
HF_L4_004,2023-12-05,77,38,28,175,98,30.0,308.5,46.0,2.4838709677419355,1.7857142857142858,1
HF_L4_004,2023-12-06,93,46,18,163,63,26.0,318.46153846153845,32.0,3.4444444444444446,2.5873015873015874,1
HF_L4_004,2023-12-07,74,27,14,244,106,38.0,323.4736842105263,52.0,1.8974358974358967,2.30188679245283,1
HF_L4_004,2023-12-08,63,32,19,187,74,30.0,295.3,44.0,2.032258064516129,2.527027027027027,1
HF_L4_004,2023-12-09,77,47,20,121,104,30.0,262.8,43.0,2.4838709677419355,1.1634615384615383,1
HF_L4_004,2023-12-10,56,45,18,152,79,48.0,277.0208333333333,73.0,1.1428571428571428,1.9240506329113924,1
HF_L4_004,2023-12-11,67,42,22,166,78,28.0,268.9642857142857,47.0,2.310344827586207,2.128205128205128,1
HF_L4_004,2023-12-12,39,37,18,213,92,23.0,314.39130434782606,33.0,1.625,2.315217391304348,1
HF_L4_004,2023-12-13,68,42,22,225,83,28.0,343.1428571428572,30.0,2.3448275862068964,2.710843373493976,1
HF_L4_004,2023-12-14,51,45,23,230,89,26.0,305.53846153846155,35.0,1.8888888888888888,2.5842696629213484,1
HF_L4_004,2023-12-15,61,43,28,161,70,37.0,260.7567567567568,59.0,1.605263157894737,2.3,1
HF_L4_004,2023-12-16,53,47,15,215,123,39.0,279.05128205128204,64.0,1.325,1.7479674796747968,1
HF_L4_004,2023-12-17,65,42,20,151,100,32.0,333.25,36.0,1.9696969696969693,1.51,1
HF_L4_004,2023-12-18,86,31,23,162,120,32.0,307.53125,51.0,2.606060606060606,1.35,1
HF_L4_004,2023-12-19,45,41,17,162,109,36.0,273.05555555555554,64.0,1.2162162162162162,1.4862385321100915,1
HF_L4_004,2023-12-20,65,41,18,235,74,33.0,262.8484848484849,45.0,1.911764705882353,3.175675675675676,1
HF_L4_004,2023-12-21,76,39,24,156,115,37.0,288.97297297297297,48.0,2.0,1.3565217391304347,1
HF_L4_004,2023-12-22,79,45,22,193,114,28.0,261.2142857142857,49.0,2.7241379310344827,1.6929824561403508,1
HF_L4_004,2023-12-23,53,39,19,183,104,29.0,277.48275862068965,39.0,1.7666666666666666,1.7596153846153846,1
HF_L4_004,2023-12-24,63,34,27,241,101,38.0,293.9736842105263,49.0,1.6153846153846154,2.386138613861386,1
HF_L4_004,2023-12-25,58,37,22,213,78,27.0,330.0,49.0,2.071428571428572,2.730769230769231,1
HF_L4_004,2023-12-26,54,36,30,200,99,40.0,294.75,59.0,1.3170731707317074,2.0202020202020203,1
HF_L4_004,2023-12-27,58,41,21,229,94,33.0,259.1818181818182,55.0,1.7058823529411764,2.436170212765957,1
HF_L4_004,2023-12-28,45,50,22,226,148,39.0,316.84615384615387,60.0,1.125,1.527027027027027,1
HF_L4_004,2023-12-29,69,45,24,287,72,37.0,334.8378378378378,57.0,1.8157894736842104,3.986111111111111,1
HF_L4_004,2023-12-30,74,42,21,201,87,29.0,324.4482758620689,40.0,2.466666666666667,2.310344827586207,1
HF_L4_004,2023-12-31,83,39,24,195,92,38.0,310.39473684210526,52.0,2.128205128205128,2.119565217391304,1
HF_L4_004,2024-01-01,73,53,22,267,123,42.0,289.9761904761905,67.0,1.697674418604651,2.1707317073170733,1
HF_L4_004,2024-01-02,62,41,22,207,144,27.0,343.962962962963,49.0,2.2142857142857144,1.4375,1
HF_L4_004,2024-01-03,45,35,19,157,94,36.0,284.77777777777777,56.0,1.2162162162162162,1.6702127659574468,1
HF_L4_004,2024-01-04,82,39,23,235,95,31.0,239.7741935483871,47.0,2.5625,2.473684210526316,1
HF_L4_004,2024-01-05,67,42,24,179,74,33.0,255.72727272727272,55.0,1.9705882352941173,2.418918918918919,1
HF_L4_004,2024-01-06,45,26,24,167,128,33.0,292.4848484848485,45.0,1.3235294117647058,1.3046875,1
HF_L4_004,2024-01-07,83,52,23,247,81,29.0,277.62068965517244,44.0,2.7666666666666666,3.049382716049383,1
HF_L4_004,2024-01-08,58,29,19,227,103,42.0,307.5238095238095,68.0,1.3488372093023255,2.203883495145631,1
HF_L4_004,2024-01-09,47,41,20,226,85,34.0,312.4117647058824,50.0,1.3428571428571427,2.6588235294117646,1
HF_L4_004,2024-01-10,54,25,22,175,112,35.0,323.2,65.0,1.5,1.5625,1
HF_L4_004,2024-01-11,50,46,25,231,94,39.0,311.7692307692308,67.0,1.25,2.4574468085106385,1
HF_L4_004,2024-01-12,80,38,19,216,129,26.0,284.0,51.0,2.962962962962963,1.6744186046511629,1
HF_L4_004,2024-01-13,64,46,21,243,76,28.0,307.75,58.0,2.206896551724138,3.1973684210526314,1
HF_L4_004,2024-01-14,75,46,17,180,99,28.0,320.4642857142857,42.0,2.586206896551724,1.818181818181818,1
HF_L4_004,2024-01-15,73,35,25,172,97,26.0,296.4230769230769,33.0,2.703703703703704,1.7731958762886595,1
HF_L4_004,2024-01-16,68,58,19,229,102,26.0,272.1923076923077,36.0,2.5185185185185186,2.2450980392156863,1
HF_L4_004,2024-01-17,60,49,19,182,116,38.0,343.5,61.0,1.5384615384615383,1.5689655172413792,1
HF_L4_004,2024-01-18,56,46,17,219,106,35.0,340.9142857142857,55.0,1.5555555555555556,2.0660377358490565,1
HF_L4_004,2024-01-19,71,27,20,170,78,36.0,296.22222222222223,61.0,1.9189189189189189,2.17948717948718,1
HF_L4_004,2024-01-20,55,38,17,207,126,39.0,293.4102564102564,66.0,1.375,1.6428571428571428,1
HF_L4_004,2024-01-21,73,46,18,217,105,28.0,345.5357142857143,47.0,2.5172413793103448,2.066666666666667,1
HF_L4_004,2024-01-22,65,33,25,158,102,27.0,294.2962962962963,41.0,2.321428571428572,1.5490196078431373,1
HF_L4_004,2024-01-23,95,38,17,148,89,35.0,287.0285714285714,40.0,2.638888888888889,1.6629213483146068,1
HF_L4_004,2024-01-24,57,42,23,235,104,32.0,308.90625,42.0,1.7272727272727273,2.2596153846153846,1
HF_L4_004,2024-01-25,72,38,20,241,130,38.0,323.2894736842105,56.0,1.8461538461538465,1.853846153846154,1
HF_L4_004,2024-01-26,65,27,18,179,95,40.0,301.1,48.0,1.5853658536585369,1.8842105263157896,1
HF_L4_004,2024-01-27,83,15,21,169,96,33.0,290.6363636363636,44.0,2.4411764705882355,1.7604166666666667,1
HF_L4_004,2024-01-28,75,34,19,219,118,25.0,327.32,44.0,2.8846153846153846,1.8559322033898304,1
HF_L4_004,2024-01-29,69,45,13,260,79,32.0,296.03125,46.0,2.090909090909091,3.2911392405063293,1
HF_L4_004,2024-01-30,51,45,14,179,93,32.0,281.34375,43.0,1.5454545454545454,1.924731182795699,1
HF_L4_004,2024-01-31,47,46,20,220,73,17.0,265.4117647058824,25.0,2.611111111111111,3.0136986301369864,1
HF_L4_004,2024-02-01,64,41,16,181,88,32.0,312.09375,43.0,1.93939393939394,2.0568181818181817,1
HF_L4_004,2024-02-02,53,45,26,181,111,38.0,305.3684210526316,59.0,1.358974358974359,1.6306306306306306,1
HF_L4_004,2024-02-03,61,31,19,256,87,32.0,243.90625,51.0,1.8484848484848484,2.942528735632184,1
HF_L4_004,2024-02-04,70,49,25,198,113,27.0,319.44444444444446,44.0,2.5,1.752212389380531,1
HF_L4_004,2024-02-05,66,42,27,229,108,29.0,296.86206896551727,39.0,2.2,2.1203703703703702,1
HF_L4_004,2024-02-06,62,34,27,137,94,33.0,334.24242424242425,50.0,1.8235294117647056,1.4574468085106382,1
HF_L4_004,2024-02-07,49,20,21,176,116,30.0,288.6333333333333,53.0,1.5806451612903225,1.5172413793103448,1
HF_L4_004,2024-02-08,45,36,22,148,92,28.0,285.32142857142856,33.0,1.5517241379310345,1.608695652173913,1
HF_L4_004,2024-02-09,60,54,27,254,93,25.0,306.16,46.0,2.3076923076923075,2.7311827956989245,1
HF_L4_004,2024-02-10,67,32,18,247,92,26.0,311.4230769230769,32.0,2.4814814814814814,2.6847826086956523,1
HF_L4_004,2024-02-11,68,43,16,151,88,54.0,297.0740740740741,82.0,1.2363636363636363,1.7159090909090908,1
HF_L4_004,2024-02-12,48,53,16,168,70,31.0,301.80645161290323,48.0,1.5,2.4,1
HF_L4_004,2024-02-13,81,43,24,297,98,39.0,283.5128205128205,66.0,2.025,3.03061224489796,1
HF_L4_004,2024-02-14,47,33,29,151,98,31.0,259.0,46.0,1.46875,1.5408163265306123,1
HF_L4_004,2024-02-15,57,33,25,240,85,24.0,267.8333333333333,47.0,2.28,2.823529411764706,1
HF_L4_004,2024-02-16,62,56,21,267,100,37.0,307.7567567567568,52.0,1.631578947368421,2.67,1
HF_L4_004,2024-02-17,81,48,24,236,89,37.0,294.3513513513513,55.0,2.131578947368421,2.651685393258427,1
HF_L4_004,2024-02-18,52,41,21,154,81,28.0,289.8928571428572,43.0,1.793103448275862,1.9012345679012344,1
HF_L4_004,2024-02-19,61,41,28,164,97,28.0,311.67857142857144,34.0,2.103448275862069,1.690721649484536,1
HF_L4_004,2024-02-20,48,50,23,204,135,34.0,290.7058823529412,53.0,1.3714285714285714,1.511111111111111,1
HF_L4_004,2024-02-21,52,35,23,186,82,35.0,320.3428571428572,51.0,1.4444444444444444,2.268292682926829,1
HF_L4_004,2024-02-22,65,50,14,152,90,35.0,254.37142857142857,49.0,1.805555555555556,1.6888888888888889,1
HF_L4_004,2024-02-23,57,36,14,269,100,34.0,270.11764705882354,52.0,1.6285714285714286,2.69,1
HF_L4_004,2024-02-24,75,44,24,198,99,43.0,288.95348837209303,76.0,1.7045454545454546,2.0,1
HF_L4_004,2024-02-25,71,41,23,197,115,34.0,314.5,53.0,2.0285714285714285,1.7130434782608697,1
HF_L4_004,2024-02-26,78,31,20,243,127,37.0,301.72972972972974,56.0,2.0526315789473686,1.9133858267716533,1
HF_L4_004,2024-02-27,67,24,14,196,105,22.0,331.40909090909093,37.0,2.9130434782608696,1.8666666666666667,1
HF_L4_004,2024-02-28,69,29,17,196,74,35.0,285.3428571428572,56.0,1.9166666666666667,2.6486486486486487,1
HF_L4_004,2024-02-29,87,24,21,204,99,39.0,298.0,45.0,2.175,2.060606060606061,1
HF_L4_004,2024-03-01,61,46,22,186,125,30.0,297.06666666666666,45.0,1.967741935483871,1.488,1
HF_L4_004,2024-03-02,73,42,25,169,70,31.0,293.4516129032258,39.0,2.28125,2.414285714285714,1
HF_L4_004,2024-03-03,59,50,22,251,80,34.0,302.7647058823529,54.0,1.6857142857142855,3.1375,1
HF_L4_004,2024-03-04,67,44,27,192,116,28.0,307.7142857142857,46.0,2.310344827586207,1.6551724137931034,1
HF_L4_004,2024-03-05,63,39,21,234,100,29.0,266.82758620689657,36.0,2.1,2.34,1
HF_L4_004,2024-03-06,81,34,24,228,92,38.0,268.63157894736844,46.0,2.076923076923077,2.4782608695652173,1
HF_L4_004,2024-03-07,77,41,20,202,107,38.0,304.55263157894734,57.0,1.9743589743589745,1.88785046728972,1
HF_L4_004,2024-03-08,62,46,19,176,80,45.0,288.06666666666666,83.0,1.3478260869565215,2.2,1
HF_L4_004,2024-03-09,65,26,25,187,88,32.0,294.875,58.0,1.9696969696969693,2.125,1
HF_L4_004,2024-03-10,48,48,28,188,117,33.0,323.969696969697,51.0,1.411764705882353,1.606837606837607,1
HF_L4_004,2024-03-11,52,50,21,237,100,34.0,291.97058823529414,44.0,1.4857142857142858,2.37,1
HF_L4_004,2024-03-12,67,31,20,101,87,38.0,348.57894736842104,57.0,1.7179487179487178,1.160919540229885,1
HF_L4_004,2024-03-13,74,45,24,195,79,46.0,298.80434782608694,67.0,1.574468085106383,2.4683544303797467,1
HF_L4_004,2024-03-14,91,42,21,125,98,40.0,288.1,65.0,2.2195121951219514,1.2755102040816326,1
HF_L4_004,2024-03-15,64,44,27,157,60,30.0,332.03333333333336,46.0,2.064516129032258,2.6166666666666667,1
HF_L4_004,2024-03-16,74,42,28,140,98,26.0,307.46153846153845,33.0,2.740740740740741,1.4285714285714286,1
HF_L4_004,2024-03-17,81,44,20,216,89,35.0,238.68571428571428,37.0,2.25,2.426966292134832,1
HF_L4_004,2024-03-18,68,29,25,158,60,44.0,303.79545454545456,78.0,1.511111111111111,2.6333333333333333,1
HF_L4_004,2024-03-19,56,43,22,150,108,33.0,256.8181818181818,44.0,1.6470588235294117,1.3888888888888888,1
HF_L4_004,2024-03-20,61,44,24,221,125,31.0,322.48387096774195,43.0,1.90625,1.768,1
HF_L4_004,2024-03-21,75,28,20,202,70,35.0,283.62857142857143,58.0,2.083333333333333,2.8857142857142857,1
HF_L4_004,2024-03-22,71,41,23,161,84,31.0,266.9032258064516,52.0,2.21875,1.9166666666666667,1
HF_L4_004,2024-03-23,53,38,25,149,85,28.0,246.32142857142856,42.0,1.827586206896552,1.7529411764705882,1
HF_L4_004,2024-03-24,57,51,22,186,103,31.0,312.83870967741933,52.0,1.78125,1.805825242718447,1
HF_L4_004,2024-03-25,39,41,22,260,123,37.0,277.1351351351352,51.0,1.0263157894736843,2.113821138211382,1
HF_L4_004,2024-03-26,86,29,23,186,111,42.0,307.04761904761904,73.0,2.0,1.6756756756756757,1
HF_L4_004,2024-03-27,65,23,26,161,115,37.0,332.72972972972974,50.0,1.7105263157894737,1.4,1
HF_L4_004,2024-03-28,61,49,22,128,104,36.0,281.97222222222223,50.0,1.648648648648649,1.2307692307692308,1
